,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
487,RMJ133528.7+445651.4,203.86959964354793,44.94762497051016,0.24787542,65.53958,1.0063285,0.24897513,0.0,21.56134,18.767464,17.348278,16.809988,16.528765,47.321632
493,RMJ022905.6+043003.1,37.273441537842885,4.5008521054960315,0.20141724,59.26979,0.99892414,0.19543079,0.0,20.346638,18.35321,17.082119,16.579432,16.250702,38.784805
495,RMJ125019.9+084209.1,192.58284317961179,8.702519852365675,0.34283525,74.23492,0.9951867,0.33570164,0.0,26.787973,19.567753,17.929482,17.347126,17.01185,58.553905
497,RMJ094053.7+074425.4,145.2237636718542,7.740378055951206,0.34754097,87.659294,0.9946686,0.33720416,0.0,21.789661,19.758917,17.95967,17.332235,16.974817,62.487175
498,RMJ084114.3+075843.6,130.3095385581728,7.978787806252669,0.22459233,68.270226,1.036301,0.21187755,0.0,20.62796,18.756693,17.331911,16.786064,16.418528,47.651047
500,RMJ165448.7+223834.4,253.7030084106637,22.642877646604077,0.18451062,53.90004,0.99837023,0.1823941,0.0,20.12379,17.953827,16.730083,16.268433,16.009987,39.46823
501,RMJ014747.3+123647.3,26.947046449728475,12.613147003786919,0.4523517,128.63416,1.6472417,0.42794478,0.0,24.681992,20.524832,18.933136,18.187939,17.717537,71.01205
502,RMJ002300.7+144656.6,5.752795848350388,14.782396042384214,0.37770507,104.699104,1.1359029,0.38622388,0.0,25.397856,20.017277,18.087275,17.406889,17.123217,59.66513
505,RMJ121530.7+273021.9,183.8780164341802,27.506070107896353,0.18398198,59.95626,1.0113704,0.18389128,0.0,19.715488,17.253695,15.994257,15.507041,15.217557,45.690704
506,RMJ164238.6+272637.3,250.66101909587286,27.443704145468523,0.111392826,50.788025,1.0141176,0.10279532,0.0,17.994173,15.764804,14.736114,14.345721,14.033159,42.876953
507,RMJ082242.4+412730.4,125.67646926553792,41.45844676944471,0.4761815,136.53624,1.738459,0.48630026,0.0,26.958143,20.658415,18.896404,18.022102,17.619043,80.0771
509,RMJ082657.6+310804.9,126.73983844758249,31.1346893217077,0.21097171,65.61586,1.0078803,0.2093988,0.0,20.099487,16.88753,15.554082,15.069296,14.670127,46.42707
511,RMJ113001.3+125617.0,172.5054328995613,12.938055758533348,0.25022402,81.63358,1.0101234,0.24546118,0.0,20.973085,18.312048,16.861042,16.366522,16.111631,58.87316
516,RMJ224958.6-004013.9,342.494295608736,-0.6705227579037578,0.31901538,64.60903,0.9933828,0.35495237,0.0,21.719507,19.380098,17.572897,17.014978,16.59978,42.27397
519,RMJ114254.3+110132.8,175.7262533657019,11.025768369702527,0.15185587,50.223587,1.0018741,0.15370907,0.0,19.163914,17.217957,16.065683,15.595659,15.245091,41.69997
520,RMJ113655.7+263404.1,174.2320315878066,26.567816003731675,0.16367626,53.091522,0.9993096,0.15588298,0.0,19.24276,17.201311,16.013372,15.5499525,15.216891,37.44263
521,RMJ073300.7+392506.3,113.25303400142292,39.41843000603729,0.16897036,53.86953,1.0081966,0.16804504,0.0,19.897617,17.075481,15.8353615,15.333261,15.029487,46.367508
523,RMJ095012.1+213851.6,147.55048044922435,21.647679989257202,0.27604023,74.14339,0.9984012,0.27113846,0.0,19.838173,17.758654,16.168463,15.648834,15.353267,53.611847
527,RMJ212006.4+012632.9,320.02683676423607,1.4424740027765703,0.12753028,42.50457,1.0369303,0.13522558,0.0,19.742935,17.81353,16.76305,16.333883,15.983546,22.919212
528,RMJ212546.4+005551.9,321.44315800893634,0.9310812422797796,0.13250019,56.783226,1.0096995,0.13500917,0.0,19.041533,16.99134,15.932093,15.4817095,15.112591,37.31258
530,RMJ003534.8+073851.3,8.895193666377224,7.647582681565338,0.31601557,69.063484,1.0013219,0.28945926,0.0,21.17588,18.508394,16.876867,16.297817,15.962986,48.90191
531,RMJ003457.8+023331.8,8.740854744846615,2.558830856162361,0.39722452,92.617165,1.0804454,0.384285,0.0,22.087349,19.619911,17.863205,17.18688,16.819868,64.62454
533,RMJ110618.8+262416.9,166.57818924501993,26.404685360368816,0.33669075,77.27066,0.9952265,0.32493153,0.0,22.560959,19.871843,18.16991,17.590933,17.196207,49.017548
534,RMJ102243.4+321836.6,155.68104104083469,32.31017129392234,0.29342368,65.44805,0.9945735,0.28628612,0.0,21.04263,18.557364,17.011875,16.461601,16.105665,49.12034
535,RMJ231250.5+044706.5,348.210311467709,4.785134550477622,0.33701867,93.486694,1.038584,0.30743015,0.0,20.328403,19.305193,17.664675,17.056618,16.7125,68.201256
536,RMJ090516.2+101950.6,136.31734599433776,10.330723701039753,0.18352905,59.7732,1.0048021,0.17656696,0.0,20.206078,17.781906,16.554157,16.061855,15.754306,39.8246
538,RMJ082518.6+231012.3,126.32734059268856,23.170081283536017,0.27982163,74.402725,1.0027518,0.2999628,0.0,21.099386,19.173191,17.611202,17.08434,16.709349,43.012688
541,RMJ120127.6+083946.5,180.36479358843613,8.6629047793802,0.25767684,58.034134,0.997922,0.23088048,0.0,21.203041,18.899742,17.469925,16.939638,16.6173,39.99605
543,RMJ095034.5+155100.6,147.64382569062425,15.850169266355094,0.23012948,66.60743,0.99799824,0.22943138,0.0,20.636448,18.686565,17.236326,16.738276,16.407425,42.76936
544,RMJ091337.5+422421.3,138.40638174743145,42.405922381341234,0.3634104,83.96759,0.9945708,0.36330655,0.0,21.957117,19.622559,17.854834,17.235264,16.851448,54.65501
548,RMJ165412.2+405519.7,253.55088063542274,40.92215056457172,0.32605392,68.788895,0.994763,0.30455363,0.0,21.131506,19.421951,17.790924,17.198122,16.837978,59.007076
549,RMJ101431.7+423232.0,153.63214914650612,42.54221951028737,0.36641896,78.53682,1.00044,0.36190015,0.0,20.670141,19.336184,17.605057,16.992119,16.645937,55.94506
551,RMJ082708.9+463813.0,126.78714013114708,46.636947117293666,0.13033518,48.30146,1.0149906,0.12891725,0.0,18.61018,16.326658,15.247734,14.786252,14.462471,32.1486
553,RMJ154317.4+075701.4,235.82230592924918,7.950378521294345,0.35707211,84.07438,0.9967285,0.36032993,0.0,21.432274,19.962366,18.213842,17.624361,17.328789,63.930313
554,RMJ002655.6-090223.9,6.7314632304018716,-9.039969813459905,0.3373158,85.63039,1.0046936,0.3294768,0.0,22.103155,19.275017,17.499222,16.886839,16.58821,59.601803
555,RMJ090117.8+030056.1,135.3243467795625,3.0155737868184667,0.20122945,68.056656,1.0442085,0.19210607,0.0,20.809433,18.639797,17.2909,16.829557,16.466887,48.23938
558,RMJ103804.1+275451.4,159.51692407908985,27.91426584181589,0.40242586,86.576195,1.1282711,0.40641934,0.0,23.292627,20.747074,18.949186,18.309336,17.931904,60.517826
559,RMJ124904.0+064615.2,192.26667557419046,6.770878328634467,0.35988656,81.63358,1.0438828,0.34659383,0.0,20.933847,18.833776,17.048136,16.419933,16.090195,58.626373
560,RMJ015443.9-082534.4,28.68290319461694,-8.426227065138203,0.2103313,53.6407,1.0306863,0.21042323,0.0,20.210684,17.927849,16.615543,16.11539,15.801703,40.72282
562,RMJ135121.8+102254.0,207.841003168125,10.381664246960371,0.39410704,87.96439,1.1114315,0.39692602,0.0,25.447598,21.02773,19.111399,18.454071,18.122509,58.76986
563,RMJ103242.1+195039.8,158.17524514070777,19.844402274961595,0.39587012,97.42248,1.0690216,0.40410233,0.0,22.10984,20.399488,18.513475,17.872417,17.493568,64.5522
564,RMJ153425.9+370315.9,233.6078160839505,37.05440431824478,0.153144,51.520264,0.99901134,0.15490621,0.0,19.8391,17.722319,16.59467,16.136753,15.796904,31.296139
566,RMJ152642.7+164738.6,231.67777034768486,16.79406152399477,0.35340104,76.82826,1.012515,0.34451503,0.0,22.833061,19.50389,17.710115,17.107769,16.779287,45.472324
567,RMJ131221.4+064510.3,198.0890026065913,6.752848513508338,0.45643502,104.531296,1.6610068,0.4530114,0.0,24.73326,20.912151,19.186735,18.42202,18.167234,58.660797
568,RMJ145835.1+375934.1,224.64604686522893,37.99280151707548,0.19503921,57.606995,1.0195134,0.19867496,0.0,20.133886,17.846626,16.55408,16.073418,15.797298,42.241776
570,RMJ122548.4+075817.4,186.45177230948582,7.971487666591532,0.25274852,69.4296,1.0182048,0.2527441,0.0,20.956675,18.555428,17.043404,16.509678,16.211372,48.2036
572,RMJ082218.6+454152.8,125.57753969390387,45.697989848005776,0.35571817,83.05229,1.0137719,0.3593979,0.0,21.46707,19.70173,17.9739,17.363375,17.014637,63.217316
573,RMJ002842.2-101025.5,7.175746654311197,-10.173762002147301,0.3042791,78.10968,0.9938781,0.30206308,0.0,21.562937,19.237873,17.544693,16.994774,16.669174,54.897274
574,RMJ113156.6+390628.2,172.9857040604108,39.10783686442987,0.24010094,65.1277,1.0265683,0.23185222,0.0,20.292381,18.40973,16.87325,16.352535,16.050169,54.21267
575,RMJ104139.0+012751.6,160.41238957039178,1.4643320139301077,0.38266522,98.475075,1.2959828,0.38709456,0.0,22.52457,20.177835,18.319012,17.66357,17.254501,54.278763
576,RMJ011910.7-093441.9,19.794547666149512,-9.57831401463417,0.37418193,102.25831,1.160723,0.38783872,0.0,22.501625,19.308706,17.598158,16.993553,16.56651,68.95402
577,RMJ011938.3+145352.8,19.909528044158776,14.897987615884949,0.1402409,53.122032,1.027581,0.128772,0.0,18.900753,16.78613,15.668932,15.22254,14.922413,38.103596
579,RMJ153816.0-012850.1,234.56661844897422,-1.4805962368441346,0.39202315,97.986916,1.195807,0.40177697,0.0,23.76412,20.70591,18.832523,18.180235,17.803797,58.73699
580,RMJ091352.2-004535.0,138.46743039642968,-0.7597207920465097,0.32341945,75.058685,1.0115995,0.29517785,0.0,21.748491,19.205772,17.53365,16.961273,16.649525,51.298695
587,RMJ020146.6+182552.6,30.444009575599807,18.431283523815264,0.17862113,55.334007,1.0207524,0.18103993,0.0,20.504044,18.520176,17.27061,16.787424,16.399582,37.708923
588,RMJ145518.8+332554.6,223.82845701931703,33.431822974239395,0.33134383,69.933014,0.9954043,0.32014695,0.0,23.356314,20.021498,18.264853,17.69062,17.318205,51.79273
590,RMJ092216.1+122554.2,140.5670387584924,12.431723268191451,0.19291149,60.06305,1.0155543,0.18567996,0.0,18.989998,16.986292,15.639657,15.188309,14.891854,50.517532
592,RMJ120534.9-030327.2,181.3952826956473,-3.0575553109756597,0.32312417,74.692566,0.99549896,0.31208032,0.0,21.97926,20.030241,18.333654,17.699581,17.336552,49.3738
594,RMJ155744.8+213149.4,239.4368365083037,21.530395895726866,0.41146913,100.24465,1.1942894,0.41924846,0.0,25.966192,20.567791,18.748608,18.049887,17.673815,61.797386
597,RMJ075909.1+061512.8,119.78790427768469,6.253552301391653,0.18038078,52.664383,1.0535495,0.16995004,0.0,20.27229,18.158323,16.904701,16.41591,16.091217,32.74804
598,RMJ144522.2+362704.3,221.34242094703808,36.45118610132449,0.35253215,83.67775,1.0080307,0.34472683,0.0,23.062433,19.851555,18.042402,17.41439,17.156895,65.47187
599,RMJ152419.5+351559.4,231.0812857892367,35.26648799696304,0.25578028,65.40229,1.0094082,0.25257406,0.0,21.385244,18.535797,16.975397,16.439548,16.074553,46.780186
600,RMJ005253.2+041517.8,13.221691967725064,4.2549530639648205,0.41321835,102.79223,1.2593259,0.4205878,0.0,22.522762,20.73232,19.028204,18.431797,17.998491,58.64297
602,RMJ112312.2+065857.5,170.80099295134954,6.982634969549536,0.24196912,66.91253,1.0110035,0.23654091,0.0,21.008734,19.183317,17.714388,17.215996,16.882868,40.774937
603,RMJ084221.9+013826.3,130.59118387252568,1.6406295868822118,0.3862737,102.36509,1.2531223,0.420088,0.0,21.69952,19.96385,18.13053,17.558697,17.058365,60.604362
604,RMJ090839.2+065952.0,137.16339725236028,6.9977824907263315,0.22219214,60.00203,0.9979508,0.22263384,0.0,21.564009,19.373293,17.985361,17.445013,17.163858,46.110176
605,RMJ165841.9+395257.8,254.67438331446988,39.88271980439496,0.36236724,89.85601,0.99702907,0.36337453,0.0,21.983376,19.70584,17.927233,17.284348,16.970137,68.05063
606,RMJ154728.1+124945.2,236.86699638692136,12.829221971706783,0.1684641,49.048958,1.0038744,0.1767181,0.0,19.718134,17.459637,16.184803,15.710102,15.354463,34.397583
608,RMJ133141.3+045315.5,202.92189972674402,4.887641006337892,0.17389436,56.432365,0.9994432,0.17203209,0.0,19.870941,17.417852,16.155788,15.672916,15.335685,36.470745
610,RMJ113705.2+401306.9,174.2715952073045,40.21858593672773,0.29977557,76.90454,1.0032902,0.28837633,0.0,22.973503,19.885448,18.272495,17.691395,17.454502,54.566643
611,RMJ132319.0+212410.1,200.8289585841117,21.40280365619852,0.24299979,63.342865,0.99811566,0.22834684,0.0,21.125103,18.63477,17.161644,16.652023,16.340418,52.437904
612,RMJ134058.3-015115.4,205.24278312959524,-1.8542875941265242,0.3620743,82.19801,1.0320406,0.35888842,0.0,21.945244,19.32663,17.603888,17.002129,16.636612,57.89473
613,RMJ161401.0+264134.6,243.5041311564309,26.6929530375839,0.18201244,65.1277,1.0047184,0.18727717,0.0,20.253662,17.763788,16.526001,16.09921,15.712748,38.39134
614,RMJ153656.3+242431.6,234.23438564985105,24.40877804238144,0.23089986,68.575325,1.0382718,0.22627702,0.0,20.798307,18.675571,17.221369,16.702944,16.352058,46.703743
615,RMJ150615.8+101208.0,226.56583625331672,10.202225463603792,0.17189422,53.35086,1.001635,0.16984983,0.0,19.574986,17.702984,16.49596,16.013136,15.689905,29.895748
616,RMJ021006.5-010156.4,32.52690676858998,-1.0323450173276847,0.17408778,54.66279,1.004323,0.17166336,0.0,20.396364,18.427828,17.227375,16.790592,16.443409,41.876755
619,RMJ135200.2+125303.6,208.00080717817232,12.884325854791332,0.3964635,99.680214,1.1210486,0.40165624,0.0,22.315958,20.181208,18.34766,17.651457,17.34719,68.96356
621,RMJ132328.7+170630.8,200.86974685787095,17.10856838774857,0.30428663,64.62428,0.99524444,0.29671052,0.0,23.608093,19.758036,18.19592,17.625633,17.327991,47.051037
622,RMJ101931.4+080352.8,154.8807270925151,8.064670634568431,0.17246285,51.627045,1.003085,0.16236095,0.0,20.787176,18.17916,16.957417,16.505676,16.17092,36.552025
623,RMJ021830.6-002546.8,34.62748239868219,-0.4296599854623253,0.28174207,69.292305,0.99789214,0.29071835,0.0,21.582022,19.31942,17.731173,17.156597,16.817936,53.824913
627,RMJ132022.5+050952.9,200.09376213519158,5.164687540092084,0.27711484,58.140923,0.9961669,0.2701017,0.0,21.378283,19.200937,17.619661,17.054462,16.737877,46.2611
629,RMJ132421.4+041918.5,201.0891968361759,4.32180394207999,0.26148307,71.64157,0.997354,0.2604495,0.0,22.559755,19.212072,17.738583,17.136013,16.714983,48.47538
631,RMJ015325.7-010936.1,28.35706541003752,-1.1600140337804994,0.23456444,42.80967,0.9979281,0.24158666,0.0,21.03595,18.25235,16.73342,16.231102,15.931873,36.31747
632,RMJ094250.9+031916.9,145.71204802608167,3.321358859817384,0.2830875,69.170265,1.0303649,0.281897,0.0,21.571146,18.888496,17.324888,16.740086,16.393816,48.093063
634,RMJ082557.8+041448.3,126.49094492458282,4.246738507670514,0.23492122,61.588547,1.0244656,0.22512256,0.0,20.055372,17.653488,16.254704,15.734031,15.479315,45.37769
636,RMJ164140.6+220054.2,250.41909898203858,22.01506618185168,0.14856026,53.32035,1.0290333,0.15314145,0.0,19.292341,17.320675,16.16293,15.685938,15.358282,37.4224
638,RMJ115605.4+343304.2,179.02252585721237,34.551166021077634,0.25139606,64.12087,1.0107137,0.2535594,0.0,22.100126,19.521912,17.978313,17.428328,17.044575,39.91113
639,RMJ121411.6+255403.9,183.54840661774614,25.901078555919717,0.29127595,64.25816,0.99624205,0.28060257,0.0,21.200392,18.92951,17.347624,16.76894,16.444828,50.008625
640,RMJ150435.5+280121.0,226.14772045219024,28.022489390711076,0.43640804,86.34737,1.3102758,0.42304823,0.0,24.35815,20.921627,19.140009,18.491295,18.063063,55.117683
642,RMJ093546.1+080736.8,143.9420003011063,8.126898806591429,0.36098513,74.14339,1.0013081,0.37682265,0.0,23.155539,20.592587,18.834652,18.173012,17.738314,52.563168
643,RMJ080105.4+344941.0,120.27261640077595,34.828056477750565,0.15377997,53.13729,1.0069988,0.16133575,0.0,18.69631,16.57068,15.389586,14.921394,14.489365,35.89656
644,RMJ145838.9+275104.5,224.66228673706877,27.85125124407957,0.13685498,54.20514,1.0288801,0.12626925,0.0,18.784187,16.495499,15.41558,14.984919,14.675453,40.538944
647,RMJ140016.9+043836.0,210.07029108692956,4.643334074338721,0.15518305,52.176224,1.0268941,0.15701646,0.0,19.482082,17.538443,16.376545,15.906332,15.585537,35.97686
649,RMJ113355.9+170439.2,173.48278720610784,17.07756672162231,0.16447671,50.879555,0.999257,0.15583442,0.0,20.174238,18.06562,16.861217,16.376936,16.033014,35.610622
650,RMJ144130.4+382142.5,220.37652322320776,38.361806459915854,0.3619683,74.05186,1.0126256,0.35817236,0.0,23.555553,20.143002,18.329756,17.721603,17.28606,52.63188
